run,fitness,matches,elapsed_time_seconds,expression,is_new_best
79,-5041.0,11,537.7861790657043,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
80,-5041.0,11,538.7058498859406,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
81,-5041.0,11,537.9387807846069,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
82,-5041.0,11,539.3505713939667,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
83,-5041.0,11,537.3765554428101,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
84,-5041.0,11,537.0093841552734,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
85,-5041.0,11,536.8498363494873,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
86,-5041.0,11,538.3434603214264,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
87,-5041.0,11,539.1867206096649,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
88,-5041.0,11,537.305234670639,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
89,-5041.0,11,537.3858847618103,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
90,-5041.0,11,539.1587746143341,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
91,-5041.0,11,537.8923621177673,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
92,-5041.0,11,538.8755671977997,((pi ** 3) min ((n min (5 + sqrt5)) + cosh(log2((sinh(sqrt(n)) + (n // 5)))))),False
