Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
2083	2087	13	348	725927	725580	2779	215280	822	28820	82	28820	82	1	186460	0.9338	0.6958	0.1434	76.0000	367	50646	352	-8.0000	23	6.1860	43	469	28	0.1281	0.7816	27.6716	10.3374	0.8679	0.5549	84.1580	367	49149	0.9398	0.3381
2087	2089	13	349	727319	726971	1391	215695	415	28867	48	28867	48	1	186828	0.9344	0.8075	0.1432	75.4441	367	50748	352	-6.0870	23	-5.9512	41	245	6	0.1281	0.8154	27.7177	10.3383	0.8687	0.5272	83.5967	367	49252	0.9374	0.3536
2089	2099	13	349	734299	733951	6979	217767	2072	29106	239	29106	239	1	188661	0.9340	0.8061	0.1431	74.7629	367	51240	354	-6.2609	23	-6.8814	59	1029	28	0.1282	0.4532	27.9472	10.3469	0.8677	0.5284	82.9155	367	49744	0.9386	0.3296
2099	2111	13	351	742719	742369	8419	220264	2496	29394	288	29394	288	1	190870	0.9335	0.8071	0.1430	74.4060	367	51856	357	6.3506	887	9.7015	67	1149	44	0.1285	0.4467	28.0076	10.3574	0.8665	0.5592	84.0295	509	42494	0.9338	0.3262
2111	2113	13	353	744127	743775	1407	220679	416	29446	53	29446	53	1	191233	0.9343	0.8920	0.1428	75.8283	367	51962	359	5.7086	1297	-7.2162	37	263	7	0.1283	0.7338	28.0572	10.3583	0.8641	0.5256	83.9755	367	50467	0.9312	0.3258
2113	2129	13	353	755439	755087	11311	224036	3356	29823	377	29823	377	1	194213	0.9329	0.7873	0.1427	75.3760	367	52779	363	6.8740	127	-8.2414	29	2425	159	0.1285	0.4025	28.4202	10.3725	0.8627	0.5520	84.0718	557	41755	0.9317	0.3317
2129	2131	13	356	756859	756504	1419	224455	419	29867	45	29867	45	1	194588	0.9334	0.7534	0.1426	75.8256	367	52880	364	5.8859	1297	-4.6512	43	229	6	0.1288	0.8589	28.4631	10.3734	0.8641	0.5260	83.9673	367	51386	0.9327	0.3512
2131	2137	13	356	761127	760772	4267	225723	1268	30000	133	30000	133	1	195723	0.9332	0.7365	0.1424	75.1853	367	53181	365	5.9306	1297	-6.6716	67	592	11	0.1289	0.6477	28.5908	10.3781	0.8633	0.5620	84.8618	557	42092	0.9335	0.3355
2137	2141	13	357	763979	763623	2851	226570	846	30102	102	30102	102	1	196468	0.9337	0.8474	0.1423	75.1117	367	53378	366	-6.5420	2083	9.6226	53	434	26	0.1288	0.6374	28.6889	10.3809	0.8640	0.5283	84.2621	557	42259	0.9351	0.3386
2141	2143	13	358	765407	765050	1427	226992	422	30147	46	30147	46	1	196845	0.9343	0.7668	0.1422	75.3084	509	46495	258	-5.9472	2083	-3.4324	37	267	11	0.1290	0.8501	28.7318	10.3818	0.8630	0.5223	85.4774	509	43907	0.9335	0.3341
2143	2153	13	358	772567	772210	7159	229117	2124	30381	234	30381	234	1	198736	0.9337	0.7757	0.1420	76.7166	367	54001	371	5.6235	409	8.0984	61	1034	42	0.1289	0.4980	28.5162	10.3902	0.8620	0.5657	86.6778	509	44365	0.9331	0.3342
2153	2161	13	360	778319	777960	5751	230822	1705	30571	190	30571	190	1	200251	0.9334	0.7854	0.1419	79.4060	367	54425	376	5.7835	97	7.9565	23	1346	125	0.1292	0.5251	28.6945	10.3967	0.8601	0.5308	87.5422	367	52932	0.9382	0.3285
2161	2179	13	361	791339	790979	13019	234684	3862	31009	438	31009	438	1	203675	0.9321	0.8000	0.1418	79.3597	367	55351	381	5.1126	1297	13.2881	59	1909	78	0.1293	0.3913	29.1084	10.4124	0.8647	0.5623	87.4959	367	53858	0.9416	0.3265
2179	2203	13	364	808867	808504	17527	239886	5201	31580	571	31580	571	1	208306	0.9295	0.7752	0.1416	81.6131	367	56589	390	6.1253	439	11.4906	53	2690	113	0.1296	0.3704	29.2281	10.4334	0.8589	0.5831	89.7583	509	46635	0.9350	0.3255
2203	2207	13	368	811807	811440	2939	240756	870	31681	101	31681	101	1	209075	0.9300	0.8204	0.1415	80.8468	509	49412	275	-5.0966	2111	3.8828	239	253	6	0.1296	0.6509	29.3216	10.4361	0.8577	0.5425	91.0157	509	46824	0.9338	0.3250
2207	2213	13	369	816227	815859	4419	242067	1311	31818	137	31818	137	1	210249	0.9298	0.7392	0.1414	81.8447	367	57097	393	6.7278	1297	-7.2791	43	737	27	0.1298	0.6413	29.4484	10.4406	0.8567	0.5526	90.9587	509	47093	0.9312	0.3262
2213	2221	13	370	822139	821770	5911	243821	1753	32032	214	32032	214	1	211789	0.9301	0.8643	0.1412	83.3815	367	57549	397	7.0231	1297	-7.0526	19	1549	156	0.1297	0.4386	29.6483	10.4469	0.8612	0.5141	91.5177	367	56056	0.9356	0.3267
2221	2237	13	371	834027	833657	11887	247351	3529	32419	387	32419	387	1	214932	0.9288	0.7771	0.1411	85.2161	509	50845	285	-8.7826	23	-7.3944	71	1576	37	0.1300	0.4171	30.0111	10.4604	0.8620	0.5481	95.3851	509	48257	0.9431	0.3293
2237	2239	13	374	835519	835146	1491	247790	440	32466	48	32466	48	1	215324	0.9293	0.7738	0.1410	84.8821	509	50930	285	7.3654	509	5.3380	71	201	11	0.1301	0.8566	30.0555	10.4613	0.8617	0.5261	95.0472	509	48343	0.9433	0.3293
2239	2243	13	374	838507	838134	2987	248677	886	32556	90	32556	90	1	216121	0.9294	0.7211	0.1409	85.1945	509	51105	286	-7.8226	1871	4.9355	31	590	43	0.1303	0.7426	30.1425	10.4639	0.8579	0.5242	95.3595	509	48518	0.9433	0.3557
2243	2251	13	375	844499	844125	5991	250456	1779	32734	178	32734	178	1	217722	0.9287	0.7109	0.1407	84.7014	509	51485	287	6.8900	509	-7.7742	31	1190	69	0.1309	0.6169	30.3091	10.4702	0.8624	0.5546	94.8664	509	48898	0.9471	0.3381
2251	2267	13	376	856547	856172	12047	254029	3573	33120	386	33120	386	1	220909	0.9272	0.7683	0.1406	83.1008	367	59986	410	-6.5436	1871	-8.3186	113	1261	14	0.1319	0.4249	30.6719	10.4835	0.8668	0.5566	91.9823	509	49632	0.9468	0.3335
2267	2269	13	379	858059	857681	1511	254476	447	33166	47	33166	47	1	221310	0.9277	0.7484	0.1405	82.5286	367	60091	410	6.5929	1297	6.0943	53	236	15	0.1321	0.9193	30.7154	10.4843	0.8713	0.5345	91.6090	509	49727	0.9480	0.3328
2269	2273	13	379	861087	860709	3027	255375	898	33275	109	33275	109	1	222100	0.9283	0.8648	0.1404	84.3188	367	60313	413	7.2066	1297	5.8421	19	790	89	0.1320	0.6004	29.8181	10.4870	0.8671	0.5263	92.4441	367	58822	0.9440	0.3381
2273	2281	13	380	867159	866780	6071	257179	1803	33477	202	33477	202	1	223702	0.9282	0.7989	0.1402	84.9373	367	60750	416	8.4248	1297	4.5570	79	768	24	0.1320	0.5039	30.0125	10.4931	0.8666	0.5498	93.0627	367	59259	0.9465	0.3451
2281	2287	13	381	871727	871347	4567	258531	1352	33615	138	33615	138	1	224916	0.9279	0.7285	0.1401	85.9842	379	60264	404	8.3400	1297	6.9565	23	1070	100	0.1325	0.6401	30.1430	10.4975	0.8741	0.5389	94.2744	379	58693	0.9500	0.3412
2287	2293	13	382	876307	875926	4579	259892	1360	33775	160	33775	160	1	226117	0.9283	0.8404	0.1400	86.2216	379	60598	406	6.2413	1297	-4.7241	29	982	63	0.1324	0.5287	30.2938	10.5019	0.8768	0.5462	94.5119	379	59027	0.9495	0.3409
2293	2297	13	383	879367	878985	3059	260799	908	33870	95	33870	95	1	226929	0.9285	0.7480	0.1399	87.1187	379	60807	408	-5.8724	1019	5.7757	107	333	12	0.1327	0.7096	30.3864	10.5045	0.8777	0.5373	95.4090	379	59236	0.9508	0.3394
2297	2309	13	384	888579	888196	9211	263531	2731	34172	302	34172	302	1	229359	0.9279	0.7913	0.1398	85.6887	379	61457	410	-6.7007	1871	8.4138	29	1966	144	0.1329	0.4505	30.6742	10.5140	0.8798	0.5560	93.9789	379	59886	0.9519	0.3376
2309	2311	13	386	890119	889734	1539	263986	455	34222	51	34222	51	1	229764	0.9284	0.8027	0.1396	86.0976	379	61569	411	-6.1871	1871	-3.6897	29	329	19	0.1329	0.8585	30.7233	10.5149	0.8794	0.5311	94.3826	379	59999	0.9507	0.3736
2311	2333	13	386	907147	906762	17027	269040	5053	34777	555	34777	555	1	234263	0.9265	0.7873	0.1395	85.7018	379	62781	417	5.6138	593	13.6780	59	2517	99	0.1337	0.3860	30.0969	10.5330	0.8854	0.5727	93.9868	379	61211	0.9467	0.3360
2333	2339	13	390	911819	911430	4671	270425	1384	34956	179	34956	179	1	235469	0.9273	0.9279	0.1394	86.4823	367	63953	435	6.2268	97	-5.3239	71	615	12	0.1332	0.4573	30.2518	10.5373	0.8860	0.5200	94.6022	367	62463	0.9469	0.3312
2339	2341	13	391	913379	912989	1559	270887	462	34998	43	34998	43	1	235889	0.9277	0.6683	0.1393	85.9210	367	64056	435	-6.1395	853	-3.7391	23	365	28	0.1334	0.9726	30.0026	10.5381	0.8882	0.5372	94.0354	367	62567	0.9458	0.3315
2341	2347	13	391	918067	917677	4687	272280	1393	35156	158	35156	158	1	237124	0.9279	0.8151	0.1392	86.6438	379	63550	422	-7.1193	1039	-9.0851	47	754	23	0.1335	0.5632	30.1380	10.5424	0.8876	0.5355	94.9235	379	61981	0.9461	0.3322
2347	2351	13	392	921199	920808	3131	273205	924	35269	113	35269	113	1	237936	0.9285	0.8796	0.1390	86.8147	367	64626	439	-6.8999	1039	5.0690	29	666	51	0.1332	0.5729	30.2349	10.5449	0.8893	0.5113	94.9292	367	63137	0.9463	0.3303
2351	2357	13	393	925907	925515	4707	274603	1397	35418	149	35418	149	1	239185	0.9285	0.7678	0.1389	89.0163	367	64956	443	-6.5910	1039	-4.4198	131	486	3	0.1335	0.5893	30.2847	10.5492	0.8916	0.5346	97.1308	367	63467	0.9461	0.3291
2357	2371	13	394	936939	936546	11031	277875	3271	35793	375	35793	375	1	242082	0.9280	0.8260	0.1388	90.6621	367	65755	449	-6.0337	1871	-8.8966	29	2362	154	0.1334	0.4016	30.5809	10.5602	0.8942	0.5426	98.7766	367	64266	0.9537	0.3316
2371	2377	13	396	941687	941292	4747	279287	1412	35945	152	35945	152	1	243342	0.9281	0.7762	0.1387	88.8365	367	66090	449	-6.8261	23	5.7670	103	527	16	0.1334	0.6034	30.7117	10.5644	0.8933	0.5353	96.9510	367	64601	0.9540	0.3327
2377	2381	13	397	944859	944463	3171	280227	940	36038	93	36038	93	1	244189	0.9281	0.7140	0.1386	90.5831	367	66320	452	-6.2725	1879	-4.1887	53	482	14	0.1337	0.7635	30.7911	10.5669	0.8951	0.5450	98.6975	367	64831	0.9514	0.3319
2381	2383	13	398	946447	946050	1587	280699	472	36085	48	36085	48	1	244614	0.9285	0.7345	0.1384	91.9782	367	66431	454	-6.0524	1871	3.6897	29	338	27	0.1340	0.8903	30.8321	10.5678	0.8932	0.5280	100.0872	367	64943	0.9493	0.3504
2383	2389	13	398	951219	950822	4771	282111	1412	36230	145	36230	145	1	245881	0.9284	0.7424	0.1383	90.1471	367	66767	454	5.9792	1297	5.4608	293	372	8	0.1344	0.6304	30.9569	10.5720	0.8942	0.5585	98.2561	367	65279	0.9473	0.3340
2389	2393	13	399	954407	954009	3187	283059	947	36343	113	36343	113	1	246716	0.9289	0.8633	0.1382	89.8719	367	67001	455	-6.5751	1871	-4.4037	109	349	2	0.1344	0.6022	31.0560	10.5745	0.8972	0.5149	97.9809	367	65513	0.9511	0.3424
2393	2399	13	400	959199	958800	4791	284479	1419	36494	151	36494	151	1	247985	0.9289	0.7705	0.1381	92.9918	367	67346	460	-7.0930	1871	-6.2584	89	590	7	0.1350	0.6004	31.1875	10.5786	0.9015	0.5502	101.1008	367	65858	0.9564	0.3409
2399	2411	13	401	968819	968419	9619	287333	2853	36814	320	36814	320	1	250519	0.9285	0.8129	0.1380	94.2480	367	68033	465	-7.1438	1871	10.8140	43	1595	85	0.1348	0.4298	30.6911	10.5878	0.8973	0.5403	102.3569	367	66545	0.9514	0.3359
2411	2417	13	403	973647	973245	4827	288765	1433	36970	156	36970	156	1	251795	0.9286	0.7896	0.1379	95.3351	367	68384	468	-7.6745	1871	7.5211	71	656	26	0.1352	0.5656	30.8212	10.5919	0.9005	0.5300	103.4441	367	66896	0.9457	0.3328
2417	2423	13	404	978487	978084	4839	290200	1435	37130	160	37130	160	1	253070	0.9288	0.8094	0.1378	93.4387	367	68732	468	-8.2084	1871	7.9474	19	1264	141	0.1350	0.5493	30.8005	10.5961	0.8991	0.5294	101.5477	367	67244	0.9432	0.3308
2423	2437	13	405	989827	989423	11339	293564	3363	37519	389	37519	389	1	256045	0.9285	0.8404	0.1376	92.9210	367	69561	472	6.3184	1297	11.2069	29	2433	179	0.1350	0.3937	31.0476	10.6068	0.8983	0.5491	101.0300	367	68073	0.9521	0.3354
2437	2441	13	407	993079	992673	3251	294531	966	37623	104	37623	104	1	256908	0.9288	0.7828	0.1375	93.5967	367	69804	474	5.8940	887	-6.7073	41	568	21	0.1351	0.6967	31.1336	10.6092	0.8991	0.5449	101.7057	367	68316	0.9509	0.3333
2441	2447	13	408	997967	997560	4887	295982	1450	37774	151	37774	151	1	258208	0.9287	0.7578	0.1374	93.7984	367	70134	476	6.4834	211	4.6873	307	355	7	0.1352	0.6171	30.9496	10.6133	0.9020	0.5340	101.9074	367	68646	0.9534	0.3350
2447	2459	13	409	1007779	1007371	9811	298890	2909	38109	335	38109	335	1	260781	0.9286	0.8387	0.1373	92.8692	367	70855	479	-7.4976	1871	-9.2353	17	2909	333	0.1347	0.4195	31.1475	10.6223	0.8976	0.5465	100.9782	367	69367	0.9531	0.3323
2459	2467	13	411	1014347	1013937	6567	300839	1949	38318	209	38318	209	1	262521	0.9284	0.7816	0.1372	92.2207	367	71341	481	6.9753	1213	-6.7391	23	1538	127	0.1350	0.5333	31.1655	10.6280	0.8948	0.5381	100.3297	367	69853	0.9497	0.3326
2467	2473	13	412	1019287	1018876	4939	302304	1465	38494	176	38494	176	1	263810	0.9289	0.8764	0.1371	90.2425	367	71704	481	7.7590	967	-7.6897	29	1054	65	0.1346	0.4989	30.5954	10.6320	0.8977	0.5253	98.3515	367	70216	0.9526	0.3360
2473	2477	13	413	1022587	1022175	3299	303282	977	38615	121	38615	121	1	264667	0.9296	0.9042	0.1370	90.8801	367	71954	483	7.1623	887	-4.2124	113	351	2	0.1345	0.5791	31.2293	10.6344	0.8977	0.5276	98.9891	367	70466	0.9520	0.3313
2477	2503	13	414	1044167	1043754	21579	309686	6404	39326	711	39326	711	1	270360	0.9279	0.8112	0.1369	90.8507	509	64172	343	6.7227	887	-11.3671	79	2740	58	0.1350	0.3265	30.8059	10.6545	0.8977	0.5252	101.0000	509	61589	0.9503	0.3286
2503	2521	13	418	1059239	1058822	15071	314157	4473	39791	465	39791	465	1	274366	0.9262	0.7602	0.1368	91.4823	367	74596	498	-6.9289	2081	9.8136	59	2218	85	0.1354	0.4299	31.1828	10.6681	0.8992	0.5499	101.4244	509	62499	0.9494	0.3266
2521	2531	13	421	1067659	1067239	8419	316654	2496	40054	263	40054	263	1	276600	0.9257	0.7711	0.1366	95.0926	367	75218	505	-6.4663	1231	-6.5316	79	1048	20	0.1358	0.5211	31.7763	10.6752	0.9032	0.5592	103.2016	367	73730	0.9521	0.3286
2531	2539	13	423	1074419	1073997	6759	318656	2003	40252	198	40252	198	1	278404	0.9252	0.7240	0.1365	93.5749	367	75680	506	-7.2174	23	7.7848	79	838	29	0.1362	0.6061	31.9334	10.6807	0.9030	0.5461	102.6876	509	63450	0.9532	0.3284
2539	2543	13	424	1077807	1077384	3387	319663	1007	40362	110	40362	110	1	279301	0.9255	0.8007	0.1364	92.6699	509	66254	353	7.2266	887	-6.4865	37	638	28	0.1361	0.6847	32.0214	10.6831	0.9000	0.5406	102.8193	509	63671	0.9529	0.3364
2543	2549	13	425	1082899	1082475	5091	321171	1507	40530	168	40530	168	1	280641	0.9257	0.8178	0.1363	91.4597	509	66562	353	7.8264	887	-7.2530	83	633	8	0.1360	0.5534	32.1555	10.6870	0.9002	0.5355	101.6090	509	63979	0.9547	0.3347
2549	2551	13	426	1084599	1084174	1699	321678	507	40590	61	40590	61	1	281088	0.9264	0.8833	0.1362	91.0196	509	66674	353	7.6832	887	-3.8696	23	401	31	0.1359	0.7432	32.2055	10.6878	0.9008	0.5161	101.1650	509	64092	0.9537	0.3665
2551	2557	13	426	1089707	1089282	5107	323193	1515	40763	173	40763	173	1	282430	0.9267	0.8390	0.1361	91.7466	509	66998	355	6.6097	761	6.4783	23	1202	111	0.1360	0.5490	32.3435	10.6917	0.9027	0.5461	101.8919	509	64416	0.9551	0.3383
2557	2579	13	427	1108539	1108113	18831	328779	5585	41340	577	41340	577	1	287439	0.9245	0.7597	0.1360	93.8619	449	71871	414	-6.9831	2539	8.5532	47	2995	136	0.1371	0.4077	32.8036	10.7080	0.9040	0.5681	103.2027	449	69774	0.9570	0.3300
2579	2591	13	431	1118879	1118449	10339	331847	3069	41661	321	41661	321	1	290186	0.9238	0.7697	0.1359	94.8285	449	72552	418	-7.3998	2539	7.2174	23	2424	218	0.1378	0.4754	32.6625	10.7166	0.9048	0.5536	104.1693	449	70455	0.9591	0.3285
2591	2593	13	433	1120607	1120175	1727	332358	511	41714	54	41714	54	1	290644	0.9243	0.7782	0.1358	95.3163	449	72667	419	-6.8023	2539	-8.6957	23	399	26	0.1379	0.8562	32.7048	10.7173	0.9043	0.5285	104.6526	449	70571	0.9595	0.3459
2593	2609	13	433	1134479	1134047	13871	336472	4114	42145	431	42145	431	1	294327	0.9231	0.7721	0.1357	94.2717	449	73575	422	7.4920	1069	10.5843	89	1665	48	0.1384	0.4174	32.6863	10.7288	0.9077	0.5300	103.8114	509	67236	0.9579	0.3333
2609	2617	13	436	1141447	1141012	6967	338541	2068	42357	212	42357	212	1	296184	0.9228	0.7561	0.1356	92.9018	509	70267	369	-6.6727	2539	7.9512	41	1231	68	0.1386	0.5716	32.8515	10.7342	0.9079	0.5519	103.0432	509	67686	0.9604	0.3360
2617	2621	13	437	1144939	1144503	3491	339576	1034	42473	116	42473	116	1	297103	0.9232	0.8281	0.1355	94.0824	449	74291	425	-6.4880	2539	5.2903	31	693	50	0.1386	0.6703	32.3077	10.7365	0.9081	0.5423	103.4187	449	72195	0.9572	0.3417
2621	2633	13	438	1155447	1155010	10507	342694	3119	42815	342	42815	342	1	299879	0.9229	0.8100	0.1354	95.9777	449	74988	430	-5.9441	2539	-8.5190	79	1324	25	0.1384	0.4203	32.2105	10.7449	0.9063	0.5316	105.3140	449	72892	0.9576	0.3344
2633	2647	13	440	1167767	1167328	12319	346350	3655	43217	402	43217	402	1	303133	0.9224	0.8131	0.1353	96.2539	449	75824	434	8.7980	683	-8.9310	29	2638	173	0.1382	0.4192	32.8272	10.7547	0.9067	0.5407	105.5902	449	73728	0.9576	0.3321
2647	2657	13	442	1176607	1176166	8839	348974	2623	43505	288	43505	288	1	305469	0.9223	0.8123	0.1352	95.5724	449	76426	436	7.1142	683	12.9302	43	1485	82	0.1380	0.4799	32.3545	10.7615	0.9058	0.5639	104.9087	449	74330	0.9584	0.3343
2657	2659	13	444	1178379	1177936	1771	349496	523	43548	44	43548	44	1	305948	0.9225	0.6229	0.1351	96.0958	449	76533	437	-7.1290	31	-3.6316	19	462	45	0.1382	1.0106	32.7798	10.7623	0.9084	0.5213	105.4276	449	74438	0.9596	0.3340
2659	2663	13	444	1181927	1181484	3547	350552	1055	43660	112	43660	112	1	306892	0.9228	0.7866	0.1350	98.0490	449	76768	440	-5.8409	1163	-5.6415	53	547	15	0.1381	0.6904	32.8641	10.7645	0.9064	0.5341	107.3808	449	74673	0.9606	0.3339
2663	2671	13	445	1189039	1188595	7111	352659	2107	43885	225	43885	225	1	308774	0.9227	0.7918	0.1349	98.9510	449	77239	443	-6.7442	43	-5.2389	113	748	8	0.1383	0.5155	33.0335	10.7698	0.9071	0.5448	108.2829	449	75144	0.9586	0.3312
2671	2677	13	446	1194387	1193942	5347	354248	1590	44062	177	44062	177	1	310186	0.9230	0.8260	0.1348	99.2673	449	77617	445	6.3753	397	-9.4324	37	1007	45	0.1381	0.5797	33.1425	10.7735	0.9070	0.5574	108.5991	449	75522	0.9632	0.3338
2677	2683	13	447	1199747	1199301	5359	355837	1589	44225	163	44225	163	1	311612	0.9229	0.7618	0.1347	98.6682	449	77976	446	-6.7515	1879	-8.7595	79	662	8	0.1382	0.6254	33.2674	10.7772	0.9073	0.5469	108.0000	449	75881	0.9626	0.3446
2683	2687	13	448	1203327	1202880	3579	356899	1061	44344	119	44344	119	1	312555	0.9234	0.8335	0.1346	99.5768	449	78221	448	-6.8819	1879	-4.9070	43	600	23	0.1381	0.6379	33.3584	10.7795	0.9046	0.5262	108.9087	449	76126	0.9586	0.3420
2687	2689	13	449	1205119	1204671	1791	357430	531	44399	56	44399	56	1	313031	0.9238	0.7843	0.1345	100.0557	449	78338	449	6.8358	1297	3.6712	73	231	10	0.1382	0.8423	33.3998	10.7802	0.9085	0.5277	109.3831	449	76244	0.9592	0.3401
2689	2693	13	449	1208707	1208259	3587	358494	1063	44512	113	44512	113	1	313982	0.9241	0.7912	0.1344	99.9955	449	78576	450	-6.5796	1879	6.7419	31	717	53	0.1383	0.6635	33.4855	10.7824	0.9082	0.5271	109.3229	449	76482	0.9583	0.3386
2693	2699	13	450	1214099	1213650	5391	360092	1597	44682	170	44682	170	1	315410	0.9242	0.7929	0.1343	101.4187	449	78930	453	-6.2805	1879	-6.1148	61	766	19	0.1384	0.5925	33.6141	10.7862	0.9056	0.5377	110.7461	449	76836	0.9554	0.3370
2699	2707	13	451	1221307	1220857	7207	362232	2141	44914	232	44914	232	1	317318	0.9242	0.8077	0.1342	100.3875	449	79386	454	7.2424	887	8.1910	89	837	27	0.1382	0.5151	33.7909	10.7913	0.9048	0.5518	109.7149	449	77292	0.9544	0.3396
2707	2711	13	452	1224919	1224468	3611	363302	1069	45032	118	45032	118	1	318270	0.9246	0.8234	0.1341	100.3096	449	79628	455	7.7810	1297	-6.3721	43	610	22	0.1381	0.6434	33.8819	10.7935	0.9046	0.5283	109.6370	449	77534	0.9547	0.3457
2711	2713	13	453	1226727	1226275	1807	363841	539	45085	54	45085	54	1	318756	0.9250	0.7479	0.1340	99.7929	449	79744	455	7.6144	887	5.5672	67	249	13	0.1383	0.8962	33.9218	10.7943	0.9054	0.5270	109.1158	449	77651	0.9554	0.3417
2713	2719	13	453	1232159	1231707	5431	365450	1609	45251	166	45251	166	1	320199	0.9250	0.7707	0.1339	100.2606	449	80088	457	6.4688	1297	6.7660	47	875	44	0.1383	0.6110	34.0474	10.7980	0.9032	0.5368	109.5835	449	77995	0.9544	0.3374
2719	2729	13	454	1241239	1240786	9079	368144	2694	45548	297	45548	297	1	322596	0.9249	0.8242	0.1338	98.5479	449	80697	458	6.3490	1063	7.8630	73	1173	40	0.1381	0.4479	34.2730	10.8046	0.9043	0.5261	107.8708	449	78604	0.9560	0.3347
2729	2731	13	456	1243059	1242604	1819	368681	537	45609	62	45609	62	1	323072	0.9255	0.8637	0.1337	98.9777	449	80825	459	7.4865	1297	-7.4865	37	342	11	0.1379	0.7836	34.3212	10.8053	0.9013	0.5277	108.2962	449	78733	0.9520	0.3641
2731	2741	13	456	1252179	1251724	9119	371389	2707	45902	293	45902	293	1	325487	0.9253	0.8103	0.1336	98.0554	379	87349	559	6.3107	1297	-10.4658	73	1185	22	0.1383	0.4736	34.5446	10.8119	0.9052	0.5474	106.5390	449	79352	0.9553	0.3384
2741	2749	13	458	1259499	1259042	7319	373560	2171	46146	244	46146	244	1	327414	0.9255	0.8420	0.1335	97.3219	379	87867	561	6.9630	1297	-8.6757	37	1363	65	0.1382	0.4886	34.7311	10.8170	0.9034	0.5449	106.3742	449	79838	0.9513	0.3327
2749	2753	13	459	1263167	1262709	3667	374649	1089	46268	122	46268	122	1	328381	0.9259	0.8399	0.1334	97.9866	449	82170	464	7.2837	1297	-5.0563	71	499	9	0.1381	0.6293	34.8259	10.8192	0.9045	0.5140	107.3051	449	80078	0.9540	0.3391
2753	2767	13	460	1276047	1275588	12879	378471	3821	46682	414	46682	414	1	331789	0.9255	0.8129	0.1333	100.0624	449	83051	470	10.3901	1297	-9.0690	29	2756	181	0.1381	0.4177	35.1448	10.8286	0.9067	0.5534	109.3808	449	80959	0.9568	0.3349
2767	2777	13	462	1285287	1284826	9239	381213	2741	46978	296	46978	296	1	334235	0.9253	0.8108	0.1332	97.3764	449	83654	470	8.1619	1297	-11.1321	53	1408	42	0.1382	0.4769	34.3727	10.8351	0.9050	0.5311	106.6949	449	81562	0.9516	0.3312
2777	2789	13	464	1296419	1295956	11131	384513	3300	47351	373	47351	373	1	337162	0.9253	0.8493	0.1331	96.3166	379	90521	574	11.0732	1297	-10.4138	29	2384	154	0.1380	0.4060	34.6608	10.8430	0.9050	0.5313	105.2739	449	82330	0.9526	0.3308
2789	2791	13	466	1298279	1297814	1859	385064	552	47412	62	47412	62	1	337652	0.9258	0.8446	0.1330	-96.8561	139	130233	1777	10.2236	1297	4.3158	19	491	56	0.1378	0.7539	34.7074	10.8437	0.9055	0.5070	104.7394	449	82450	0.9542	0.3300
2791	2797	13	466	1303867	1303402	5587	386724	1659	47607	195	47607	195	1	339117	0.9263	0.8845	0.1329	97.7817	449	84910	476	8.6638	1297	-6.4151	53	859	26	0.1375	0.4913	34.8556	10.8473	0.9046	0.5144	107.0958	449	82819	0.9535	0.3267
2797	2801	13	467	1307599	1307133	3731	387831	1107	47725	118	47725	118	1	340106	0.9266	0.8027	0.1328	97.6102	449	85173	477	7.9568	1297	-10.4839	31	736	37	0.1375	0.6626	34.9466	10.8494	0.9014	0.5289	106.9243	449	83082	0.9479	0.3266
2801	2803	13	468	1309467	1309000	1867	388384	553	47780	56	47780	56	1	340604	0.9270	0.7631	0.1327	97.0846	449	85291	477	8.1041	1297	-4.5172	29	399	23	0.1376	0.8619	34.9887	10.8501	0.9049	0.5234	106.3942	449	83201	0.9506	0.3263
2803	2819	13	468	1324459	1323992	14991	392830	4446	48249	469	48249	469	1	344581	0.9262	0.7955	0.1326	99.6347	449	86290	484	8.0076	397	-7.5354	127	1558	17	0.1379	0.4076	34.8782	10.8608	0.9007	0.5433	108.9443	449	84200	0.9428	0.3260
2819	2833	13	471	1337647	1337177	13187	396744	3913	48673	424	48673	424	1	348071	0.9258	0.8177	0.1325	101.5991	449	87196	490	7.0299	1303	10.3913	23	3089	279	0.1377	0.4170	35.1876	10.8700	0.9037	0.5533	110.9087	449	85106	0.9447	0.3269
2833	2837	13	473	1341427	1340955	3779	397865	1121	48789	116	48789	116	1	349076	0.9260	0.7814	0.1324	100.5523	449	87431	490	8.4842	1297	-7.5366	41	667	25	0.1378	0.6955	35.2721	10.8721	0.9048	0.5354	109.8619	449	85341	0.9440	0.3258
2837	2843	13	474	1347107	1346634	5679	399549	1684	48978	189	48978	189	1	350571	0.9263	0.8481	0.1323	100.8062	449	87823	492	8.1587	397	6.6203	79	726	25	0.1374	0.5637	35.6788	10.8756	0.9051	0.5568	110.1158	449	85733	0.9435	0.3297
2843	2851	13	475	1354699	1354225	7591	401799	2249	49192	214	49192	214	1	352607	0.9258	0.7196	0.1322	100.7082	449	88294	494	7.4179	1297	-8.1519	79	954	16	0.1377	0.6122	35.2533	10.8806	0.9066	0.5554	110.0178	449	86204	0.9434	0.3274
