Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
3527	3529	19	589	2075639	2075051	2351	486059	550	71177	73	71177	73	1	414882	0.9188	0.8328	0.1594	-133.4698	149	204910	2617	16.1192	193	-4.0602	83	293	3	0.1407	0.8193	40.2891	11.2576	0.9080	0.5347	132.6874	563	123385	0.9657	0.3477
3529	3533	19	589	2080347	2079759	4707	487165	1105	71320	143	71320	143	1	415845	0.9191	0.8124	0.1593	-133.6711	149	205372	2623	12.6580	193	-5.0870	23	1105	91	0.1408	0.6635	40.4194	11.2593	0.9098	0.5338	134.6615	449	134776	0.9666	0.3376
3533	3539	19	590	2087419	2086830	7071	488817	1651	71522	202	71522	202	1	417295	0.9191	0.7685	0.1592	-135.5436	149	206033	2630	11.5389	193	8.4138	29	1502	112	0.1408	0.6244	40.5339	11.2621	0.9083	0.5524	134.6080	449	135237	0.9629	0.3378
3539	3541	19	591	2089779	2089189	2359	489366	550	71572	51	71572	51	1	417794	0.9192	0.5828	0.1591	-132.8280	157	201025	2428	12.8497	193	-4.8113	53	366	9	0.1410	1.0953	40.5628	11.2627	0.9079	0.5297	135.6083	577	122437	0.9634	0.3406
3541	3547	19	591	2096867	2096277	7087	491031	1664	71769	197	71769	197	1	419262	0.9191	0.7445	0.1590	-133.4013	157	201698	2436	12.6625	563	-6.7595	79	899	16	0.1411	0.6279	40.6325	11.2655	0.9093	0.5407	136.1075	577	122870	0.9688	0.3447
3547	3557	19	592	2108707	2108116	11839	493803	2772	72126	357	72126	357	1	421677	0.9190	0.8104	0.1589	-136.8658	149	208143	2657	14.8705	193	-8.0169	59	1741	51	0.1412	0.4797	40.8496	11.2706	0.9095	0.5545	135.5078	577	123620	0.9660	0.3401
3557	3559	19	594	2111079	2110486	2371	494358	555	72180	55	72180	55	1	422178	0.9192	0.6239	0.1588	-136.8993	149	208369	2660	14.2110	109	3.1724	29	505	38	0.1413	0.9962	40.8822	11.2712	0.9090	0.5187	136.0468	577	123753	0.9652	0.3394
3559	3571	19	594	2125339	2124746	14259	497698	3340	72610	430	72610	430	1	425088	0.9190	0.8110	0.1587	-135.7315	149	209772	2680	17.9266	109	12.6452	31	2842	196	0.1412	0.4436	41.1427	11.2773	0.9110	0.5526	137.0243	577	124625	0.9638	0.3354
3571	3581	19	596	2137259	2136664	11919	500487	2789	72975	365	72975	365	1	427512	0.9190	0.8248	0.1587	-138.4094	149	210940	2693	12.7523	109	9.7711	83	1462	45	0.1410	0.4663	41.3652	11.2824	0.9104	0.5514	137.4627	577	125364	0.9634	0.3342
3581	3583	19	598	2139647	2139050	2387	501045	559	73045	71	73045	71	1	428000	0.9194	0.8010	0.1586	-139.7383	149	211188	2695	-14.4186	43	-4.3243	37	450	20	0.1409	0.8002	41.4091	11.2829	0.9096	0.5180	136.9428	577	125514	0.9623	0.3353
3583	3593	19	598	2151607	2151010	11959	503849	2803	73381	336	73381	336	1	430468	0.9190	0.7564	0.1585	-134.8188	149	212386	2716	-12.0000	41	-7.7674	43	2016	86	0.1411	0.5575	41.4756	11.2879	0.9053	0.5711	139.4402	577	126236	0.9602	0.3352
3593	3607	19	600	2168407	2167808	16799	507788	3939	73854	473	73854	473	1	433934	0.9182	0.7581	0.1584	-135.6980	149	214016	2737	-14.1463	41	9.3051	59	2469	93	0.1414	0.4517	40.9080	11.2952	0.9079	0.5481	139.9463	577	127244	0.9623	0.3376
3607	3613	19	602	2175627	2175026	7219	509476	1687	74069	215	74069	215	1	435407	0.9184	0.8050	0.1583	-138.1611	149	214721	2744	11.4279	229	-12.4098	61	1019	21	0.1413	0.5868	40.8700	11.2979	0.9082	0.5382	140.4419	577	127678	0.9624	0.3408
3613	3617	19	603	2180447	2179845	4819	510606	1130	74200	131	74200	131	1	436406	0.9185	0.7327	0.1582	-135.7248	149	215210	2753	-17.1163	43	7.6418	67	682	28	0.1414	0.7712	41.0739	11.2996	0.9062	0.5542	140.3813	577	127984	0.9590	0.3376
3617	3623	19	604	2187687	2187084	7239	512303	1696	74404	204	74404	204	1	437899	0.9184	0.7606	0.1581	-136.2685	149	215921	2762	-14.0465	43	7.2903	31	1437	100	0.1416	0.6403	41.1879	11.3023	0.9090	0.5623	139.7903	577	128443	0.9630	0.3448
3623	3631	19	605	2197359	2196755	9671	514562	2259	74677	273	74677	273	1	439885	0.9183	0.7647	0.1580	-138.0067	149	216870	2773	-13.5854	41	-10.4348	23	2259	186	0.1418	0.5580	41.3402	11.3062	0.9094	0.5480	139.7002	577	129046	0.9626	0.3420
3631	3637	19	606	2204627	2204022	7267	516265	1702	74902	225	74902	225	1	441363	0.9185	0.8369	0.1580	-142.5772	149	217583	2778	-16.3256	43	11.3171	41	1285	74	0.1418	0.5483	41.4647	11.3090	0.9075	0.5253	140.1196	577	129502	0.9570	0.3378
3637	3643	19	607	2211907	2211301	7279	517977	1712	75105	203	75105	203	1	442872	0.9184	0.7511	0.1579	-141.2282	149	218302	2789	15.0986	71	-6.8356	73	943	19	0.1419	0.6427	41.4657	11.3117	0.9085	0.5653	139.5182	577	129964	0.9572	0.3377
3643	3659	19	608	2231379	2230772	19471	522539	4562	75695	590	75695	590	1	446844	0.9181	0.8197	0.1578	-139.9866	149	220221	2816	-17.1395	43	-10.9518	83	2405	47	0.1417	0.4004	41.7858	11.3199	0.9060	0.5560	144.2043	563	133092	0.9579	0.3357
3659	3671	19	611	2246039	2245429	14659	525970	3430	76133	438	76133	438	1	449837	0.9179	0.8098	0.1577	-143.5570	149	221679	2832	-20.7209	43	7.9007	151	1442	27	0.1416	0.4521	41.8664	11.3259	0.9052	0.5399	143.9112	563	134019	0.9563	0.3344
3671	3673	19	613	2248487	2247875	2447	526549	580	76213	81	76213	81	1	450336	0.9183	0.8861	0.1576	-143.8456	149	221924	2835	-19.6512	43	3.6557	883	152	4	0.1416	0.7483	41.6578	11.3265	0.9054	0.5249	143.3037	563	134190	0.9552	0.3339
3673	3677	19	613	2253387	2252775	4899	527691	1141	76350	137	76350	137	1	451341	0.9185	0.7622	0.1575	-141.9933	149	222382	2843	-16.7674	43	7.7826	23	1141	107	0.1416	0.7007	41.7327	11.3281	0.9047	0.5184	143.2700	563	134481	0.9537	0.3332
3677	3691	19	614	2270579	2269966	17191	531718	4026	76857	507	76857	507	1	454861	0.9181	0.7999	0.1574	-138.7181	149	224075	2869	-13.3523	599	-9.2335	167	1606	10	0.1416	0.4382	42.0115	11.3352	0.9028	0.5558	144.3481	563	135585	0.9593	0.3377
3691	3697	19	616	2277967	2277352	7387	533442	1723	77062	205	77062	205	1	456380	0.9181	0.7561	0.1574	-140.3691	149	224794	2877	-13.1085	599	7.1277	47	1172	57	0.1418	0.6228	42.1241	11.3379	0.9040	0.5327	143.7282	563	136041	0.9574	0.3400
3697	3701	19	617	2282899	2282283	4931	534601	1158	77214	152	77214	152	1	457387	0.9184	0.8346	0.1573	-141.6644	149	225263	2882	-17.1628	43	4.4717	53	756	33	0.1417	0.6165	42.2072	11.3395	0.9035	0.5196	143.6448	563	136346	0.9559	0.3367
3701	3709	19	618	2292779	2292162	9879	536919	2317	77500	286	77500	286	1	459419	0.9183	0.7853	0.1572	-144.4698	149	226217	2892	15.1034	29	9.0690	29	2116	155	0.1416	0.5619	42.3646	11.3433	0.9060	0.5432	144.4423	563	136966	0.9589	0.3394
3709	3719	19	619	2305159	2304541	12379	539813	2893	77859	359	77859	359	1	461954	0.9181	0.7899	0.1571	-142.6174	149	227420	2910	14.1743	109	-7.3575	179	1106	5	0.1416	0.4987	41.5630	11.3481	0.9077	0.5548	143.7496	563	137724	0.9595	0.3407
3719	3727	19	621	2315087	2314467	9927	542144	2331	78164	305	78164	305	1	463980	0.9182	0.8333	0.1570	-141.8926	149	228409	2924	14.9275	193	11.5738	61	1416	58	0.1415	0.5157	42.0350	11.3519	0.9075	0.5535	146.3553	577	136358	0.9598	0.3375
3727	3733	19	622	2322547	2321926	7459	543888	1744	78372	208	78372	208	1	465516	0.9182	0.7600	0.1569	-142.7261	157	223311	2702	13.8549	193	-6.8761	113	784	7	0.1416	0.6295	42.1468	11.3546	0.9060	0.5512	147.7886	577	136810	0.9577	0.3373
3733	3739	19	623	2330019	2329397	7471	545638	1749	78591	219	78591	219	1	467047	0.9183	0.7983	0.1568	-142.5973	149	229877	2943	16.7202	193	6.5660	53	1151	50	0.1416	0.5874	42.2646	11.3572	0.9057	0.5377	147.1872	577	137272	0.9582	0.3360
3739	3761	19	624	2357519	2356896	27499	552081	6443	79412	821	79412	821	1	472669	0.9176	0.8128	0.1568	-141.3893	149	232618	2981	-13.5068	73	-9.4595	37	5133	268	0.1419	0.3511	42.7077	11.3684	0.9090	0.5363	147.2808	577	138976	0.9641	0.3326
3761	3767	19	628	2365047	2364420	7527	553843	1762	79628	216	79628	216	1	474215	0.9176	0.7824	0.1567	-140.8662	157	227404	2756	-14.7808	73	-6.0282	71	995	22	0.1421	0.5966	42.8250	11.3711	0.9108	0.5405	146.7244	577	139425	0.9636	0.3358
3767	3769	19	629	2367559	2366931	2511	554428	585	79705	78	79705	78	1	474723	0.9180	0.8514	0.1566	-142.9490	157	227646	2757	16.0092	109	-5.1724	29	539	32	0.1420	0.7829	42.8664	11.3716	0.9111	0.5230	146.1629	577	139587	0.9620	0.3342
3769	3779	19	629	2380139	2379511	12579	557377	2949	80110	405	80110	405	1	477267	0.9183	0.8775	0.1565	-143.1720	157	228841	2772	-13.5906	127	-6.9324	281	974	0	0.1418	0.4034	42.5325	11.3764	0.9112	0.5165	145.4246	577	140377	0.9561	0.3303
3779	3793	19	631	2397807	2397177	17667	561511	4133	80632	522	80632	522	1	480879	0.9180	0.8074	0.1564	-147.6879	157	230530	2789	13.5905	337	-8.7561	41	3111	143	0.1420	0.4095	43.9953	11.3832	0.9140	0.5313	151.6568	577	141464	0.9596	0.3306
3793	3797	19	633	2402867	2402235	5059	562705	1193	80772	140	80772	140	1	481933	0.9181	0.7506	0.1563	-147.8408	157	231013	2795	13.5045	337	7.8387	31	1010	73	0.1421	0.6911	44.7929	11.3848	0.9130	0.5204	152.5685	577	141778	0.9569	0.3298
3797	3803	19	634	2410467	2409834	7599	564479	1775	80966	194	80966	194	1	483513	0.9179	0.6994	0.1563	-146.8981	157	231724	2805	-12.1064	1231	9.1695	59	1116	47	0.1423	0.7114	45.4982	11.3875	0.9145	0.5681	154.9983	577	142231	0.9585	0.3306
3803	3821	19	635	2433339	2432705	22871	569833	5353	81633	667	81633	667	1	488200	0.9172	0.7978	0.1562	-144.2675	157	233951	2836	-13.7480	127	-14.9104	67	3146	79	0.1425	0.4046	46.5564	11.3964	0.9116	0.5621	154.0312	577	143664	0.9615	0.3307
3821	3823	19	638	2435887	2435250	2547	570439	606	81702	70	81702	70	1	488737	0.9175	0.7400	0.1561	143.4055	577	147018	653	-17.2913	127	4.9024	41	453	27	0.1425	0.9002	43.2411	11.3969	0.9116	0.5246	154.4939	577	143819	0.9603	0.3306
3823	3833	19	638	2448647	2448010	12759	573422	2982	82059	357	82059	357	1	491363	0.9172	0.7673	0.1560	-146.6115	157	235391	2852	-16.2677	127	-8.1801	211	1074	2	0.1426	0.5237	43.2697	11.4016	0.9102	0.5520	152.8284	577	144588	0.9574	0.3297
3833	3847	19	640	2466567	2465928	17919	577621	4199	82563	504	82563	504	1	495058	0.9166	0.7697	0.1559	-145.4204	157	237103	2875	14.3832	167	10.7324	71	2388	78	0.1428	0.4608	43.5376	11.4084	0.9118	0.5630	153.9497	577	145707	0.9625	0.3324
3847	3851	19	642	2471699	2471058	5131	578824	1203	82713	150	82713	150	1	496111	0.9168	0.8000	0.1559	-146.5101	149	243802	3126	-13.1918	73	7.6747	83	636	23	0.1428	0.6877	43.6172	11.4099	0.9120	0.5266	152.8787	577	146016	0.9633	0.3326
3851	3853	19	643	2474267	2473625	2567	579428	604	82802	90	82802	90	1	496626	0.9174	0.9565	0.1558	-147.9866	149	244061	3128	-12.7397	73	5.0000	41	451	27	0.1427	0.6575	43.6646	11.4105	0.9121	0.5082	153.3033	577	146182	0.9627	0.3419
3853	3863	19	643	2487127	2486485	12859	582439	3011	83155	353	83155	353	1	499284	0.9170	0.7530	0.1557	-147.9128	149	245322	3145	14.7931	29	-10.5581	43	2162	90	0.1429	0.5325	43.5279	11.4151	0.9063	0.5720	154.5130	577	146987	0.9569	0.3332
3863	3877	19	645	2505187	2504543	18059	586669	4229	83719	564	83719	564	1	502950	0.9170	0.8570	0.1556	-147.8591	149	247106	3169	13.4312	109	10.3871	31	3590	242	0.1426	0.3757	43.5274	11.4219	0.9077	0.5260	155.4679	577	148154	0.9586	0.3376
3877	3881	19	647	2510359	2509713	5171	587881	1211	83877	158	83877	158	1	504004	0.9173	0.8388	0.1555	-149.8389	149	247626	3174	13.1927	109	-5.2759	29	1106	71	0.1425	0.6109	42.9121	11.4234	0.9087	0.5105	155.3380	577	148480	0.9587	0.3421
3881	3889	19	648	2520719	2520072	10359	590307	2426	84192	315	84192	315	1	506115	0.9175	0.8352	0.1555	-150.4362	149	248639	3187	-13.5839	149	11.1566	83	1280	42	0.1423	0.4833	43.3868	11.4270	0.9081	0.5376	156.1196	577	149120	0.9602	0.3352
3889	3907	19	649	2544107	2543459	23387	595783	5476	84841	649	84841	649	1	510942	0.9165	0.7628	0.1554	-150.0064	157	244528	2965	-12.0872	149	9.1395	43	3910	191	0.1425	0.4325	43.4208	11.4357	0.9097	0.5567	154.1664	577	150549	0.9637	0.3351
3907	3911	19	652	2549319	2548668	5211	597004	1220	84993	152	84993	152	1	512011	0.9167	0.8023	0.1553	-150.3376	157	245025	2971	12.7982	109	7.6265	83	638	23	0.1426	0.6785	43.5081	11.4373	0.9102	0.5284	154.0225	577	150879	0.9615	0.3350
3911	3917	19	653	2557147	2556495	7827	598841	1836	85230	237	85230	237	1	513611	0.9169	0.8316	0.1552	-151.8662	157	245773	2979	12.6207	29	-8.0270	37	1462	71	0.1425	0.5704	43.6299	11.4398	0.9103	0.5527	154.2964	577	151377	0.9623	0.3367
3917	3919	19	654	2559759	2559106	2611	599453	613	85310	81	85310	81	1	514143	0.9173	0.8517	0.1551	-152.9873	157	246018	2981	-12.5349	43	-3.8710	31	525	30	0.1424	0.7867	43.6708	11.4403	0.9112	0.5177	153.7106	577	151546	0.9620	0.3354
3919	3923	19	654	2564987	2564334	5227	600678	1224	85469	159	85469	159	1	515209	0.9176	0.8378	0.1551	-151.3694	157	246519	2989	14.9310	29	8.5890	73	672	27	0.1424	0.6385	43.7528	11.4419	0.9100	0.5276	153.6049	577	151865	0.9622	0.3369
3923	3929	19	655	2572839	2572185	7851	602513	1835	85702	233	85702	233	1	516811	0.9178	0.8193	0.1550	-153.5796	157	247242	2996	13.7156	109	8.1854	151	741	18	0.1422	0.5774	43.7367	11.4444	0.9098	0.5431	153.9029	577	152356	0.9616	0.3360
3929	3931	19	656	2575459	2574804	2619	603128	615	85763	62	85763	62	1	517365	0.9180	0.6508	0.1549	-152.8662	157	247500	3000	-12.4651	43	5.2558	43	446	26	0.1424	1.0175	43.7678	11.4449	0.9110	0.5294	153.3726	577	152509	0.9608	0.3352
3931	3943	19	656	2591207	2590552	15747	606822	3694	86239	476	86239	476	1	520583	0.9179	0.8323	0.1548	-156.9745	157	249000	3015	14.6514	109	13.2295	61	2250	87	0.1426	0.4294	44.0112	11.4505	0.9113	0.5437	155.9827	577	153487	0.9579	0.3335
3943	3947	19	658	2596467	2595810	5259	608046	1223	86401	162	86401	162	1	521645	0.9183	0.8560	0.1547	-156.5096	157	249513	3022	-13.5880	1381	-6.1613	31	1041	61	0.1426	0.6283	44.0944	11.4520	0.9115	0.5304	157.7938	577	153830	0.9560	0.3374
3947	3967	19	659	2622847	2622189	26379	614227	6180	87171	770	87171	770	1	527056	0.9176	0.8056	0.1547	-155.4331	157	252019	3055	16.7798	109	13.1622	37	4918	279	0.1425	0.3732	44.4894	11.4616	0.9130	0.5520	158.1300	577	155464	0.9605	0.3306
3967	3989	19	662	2652019	2651358	29171	621060	6833	88004	833	88004	833	1	533056	0.9166	0.7886	0.1546	-153.1656	157	254824	3093	18.4037	109	14.7931	29	6238	445	0.1426	0.3725	44.3680	11.4722	0.9129	0.5407	155.8527	577	157275	0.9593	0.3292
3989	4001	19	666	2667999	2667334	15979	624802	3743	88457	453	88457	453	1	536345	0.9163	0.7833	0.1545	-150.4777	157	256340	3115	14.7431	109	-9.2432	37	2983	152	0.1429	0.4806	44.3505	11.4777	0.9139	0.5625	155.4211	577	158265	0.9578	0.3282
4001	4003	19	668	2670667	2670000	2667	625422	621	88525	69	88525	69	1	536897	0.9165	0.7195	0.1544	-151.5987	157	256585	3117	16.3670	109	4.2734	139	259	8	0.1430	0.9047	44.3846	11.4782	0.9134	0.5190	155.8700	577	158424	0.9565	0.3286
4003	4007	19	668	2676007	2675340	5339	626681	1258	88674	149	88674	149	1	538007	0.9167	0.7673	0.1544	-150.2611	157	257108	3125	-15.9535	43	5.8592	71	715	26	0.1430	0.7080	44.4598	11.4797	0.9136	0.5403	156.7574	577	158745	0.9555	0.3343
4007	4013	19	669	2684027	2683359	8019	628550	1869	88896	222	88896	222	1	539654	0.9167	0.7699	0.1543	-149.1592	157	257885	3136	14.1403	563	-11.2581	31	1585	91	0.1430	0.6089	44.5721	11.4822	0.9121	0.5390	158.0277	577	159244	0.9570	0.3363
4013	4019	19	670	2692059	2691390	8031	630442	1891	89143	247	89143	247	1	541299	0.9170	0.8471	0.1542	-149.9554	157	258654	3145	16.2414	29	8.4340	53	1234	55	0.1430	0.5575	44.6974	11.4847	0.9123	0.5401	157.2218	577	159765	0.9577	0.3386
4019	4021	19	671	2694739	2694069	2679	631070	628	89210	68	89210	68	1	541860	0.9172	0.7026	0.1541	-152.2038	157	258909	3146	14.9310	29	4.6129	31	533	39	0.1431	0.9395	44.3941	11.4852	0.9120	0.5273	156.6742	577	159923	0.9556	0.3372
4021	4027	19	671	2702787	2702117	8047	632951	1881	89427	217	89427	217	1	543524	0.9172	0.7489	0.1540	-152.9873	157	259677	3155	13.4334	443	-7.5517	29	1719	111	0.1432	0.6127	44.5021	11.4877	0.9128	0.5196	159.0104	577	160403	0.9558	0.3348
4027	4049	19	672	2732399	2731728	29611	639888	6936	90264	837	90264	837	1	549624	0.9162	0.7837	0.1540	-149.6815	157	262479	3194	14.7931	29	11.7209	43	4951	242	0.1434	0.3793	44.8968	11.4981	0.9134	0.5559	157.7400	577	162212	0.9582	0.3312
4049	4051	19	676	2735099	2734424	2699	640519	633	90344	81	90344	81	1	550175	0.9165	0.8315	0.1539	-147.0318	157	262742	3200	-12.7155	3181	-5.6552	29	575	34	0.1434	0.8226	44.9366	11.4985	0.9114	0.5267	157.1438	577	162384	0.9561	0.3308
4051	4057	19	676	2743207	2742532	8107	642423	1903	90599	255	90599	255	1	551824	0.9168	0.8711	0.1538	145.2981	577	166090	721	-14.1395	43	-6.0233	43	1355	57	0.1432	0.5038	44.7518	11.5010	0.9115	0.5170	156.3657	577	162897	0.9550	0.3324
4057	4073	19	677	2764887	2764211	21679	647493	5070	91224	625	91224	625	1	556269	0.9164	0.8018	0.1537	148.5806	577	167451	729	-12.1003	3181	-10.4595	37	4023	207	0.1433	0.4205	44.9712	11.5084	0.9133	0.5620	159.6482	577	164258	0.9617	0.3344
4073	4079	19	680	2773039	2772360	8151	649399	1905	91483	259	91483	259	1	557916	0.9167	0.8848	0.1537	148.7851	577	167969	731	-13.6047	43	-8.3191	47	1300	47	0.1432	0.5079	45.0988	11.5108	0.9140	0.5247	159.8527	577	164776	0.9607	0.3324
4079	4091	19	681	2789379	2788699	16339	653230	3830	91938	455	91938	455	1	561292	0.9163	0.7735	0.1536	-147.5669	157	267965	3266	13.1290	31	-8.9016	61	2315	67	0.1433	0.4931	45.3236	11.5162	0.9114	0.5620	158.3380	577	165790	0.9624	0.3323
4091	4093	19	683	2792107	2791425	2727	653869	640	92023	86	92023	86	1	561846	0.9167	0.8753	0.1535	-148.9809	157	268233	3268	12.8884	251	-6.1148	61	400	7	0.1433	0.7245	45.1204	11.5167	0.9126	0.5092	158.7556	577	165958	0.9612	0.3315
4093	4099	19	683	2800299	2799617	8191	655788	1918	92234	211	92234	211	1	563554	0.9166	0.7169	0.1534	-146.9809	157	269018	3280	15.5976	251	6.8679	53	1249	54	0.1435	0.6734	45.2243	11.5192	0.9117	0.5403	158.0433	577	166452	0.9631	0.3355
4099	4111	19	684	2816719	2816036	16419	659636	3848	92701	467	92701	467	1	566935	0.9163	0.7913	0.1534	-149.7516	157	270570	3297	15.0265	113	7.6456	79	2068	60	0.1436	0.4632	44.7042	11.5245	0.9127	0.5407	158.6014	577	167445	0.9632	0.3372
4111	4127	19	686	2838687	2838002	21967	664780	5143	93354	653	93354	653	1	571426	0.9161	0.8283	0.1533	-152.1210	157	272640	3321	13.9482	251	-10.4807	181	1944	11	0.1434	0.3878	45.4167	11.5318	0.9117	0.5404	155.9185	577	168796	0.9628	0.3334
4127	4129	19	689	2841439	2840751	2751	665425	646	93425	72	93425	72	1	572000	0.9163	0.7274	0.1532	-152.5732	157	272911	3324	14.8088	251	-5.5122	41	482	18	0.1435	0.9324	45.4512	11.5323	0.9140	0.5306	155.3224	577	168968	0.9635	0.3330
4129	4133	19	689	2846947	2846259	5507	666718	1292	93588	163	93588	163	1	573130	0.9166	0.8238	0.1531	-156.4522	157	273451	3327	14.5060	251	-9.4483	29	1181	72	0.1435	0.6685	45.5305	11.5337	0.9148	0.5395	156.1404	577	169309	0.9632	0.3319
4133	4139	19	690	2855219	2854530	8271	668652	1934	93818	230	93818	230	1	574834	0.9166	0.7769	0.1531	-157.2994	157	274224	3336	15.0956	251	9.1395	43	1373	73	0.1436	0.6149	45.6424	11.5362	0.9145	0.5393	154.4419	577	169799	0.9621	0.3313
4139	4153	19	691	2874567	2873877	19347	673183	4531	94386	568	94386	568	1	578797	0.9164	0.8194	0.1530	-153.4140	157	276117	3364	20.2566	113	10.7788	113	2103	48	0.1435	0.4224	45.9217	11.5424	0.9126	0.5422	153.1785	577	171029	0.9620	0.3374
4153	4157	19	693	2880107	2879415	5539	674482	1298	94534	148	94534	148	1	579948	0.9165	0.7456	0.1529	-155.1911	157	276649	3369	17.2655	113	8.1277	47	890	46	0.1437	0.7253	45.9942	11.5439	0.9132	0.5412	153.9723	577	171377	0.9643	0.3417
4157	4159	19	694	2882879	2882186	2771	675133	651	94622	89	94622	89	1	580511	0.9169	0.8944	0.1528	-155.5414	157	276912	3372	15.7434	113	5.3913	23	651	62	0.1436	0.7264	46.0370	11.5444	0.9130	0.5139	154.3588	577	171554	0.9628	0.3376
4159	4177	19	694	2907887	2907194	25007	680986	5853	95316	694	95316	694	1	585670	0.9162	0.7761	0.1528	-154.7452	157	279283	3403	15.1504	113	9.1507	73	3243	98	0.1438	0.4127	46.1963	11.5525	0.9126	0.5510	158.0797	577	173077	0.9622	0.3325
4177	4201	19	697	2941399	2940703	33511	688833	7846	96276	960	96276	960	1	592557	0.9153	0.8013	0.1527	-150.8122	197	258544	2474	-14.1370	73	-12.6729	107	3674	56	0.1436	0.3582	45.6442	11.5635	0.9134	0.5558	157.7626	577	175188	0.9678	0.3332
4201	4211	19	701	2955419	2954719	14019	692115	3283	96683	407	96683	407	1	595432	0.9152	0.8122	0.1526	-152.7707	157	283838	3463	-12.6725	229	-9.2302	139	1406	11	0.1435	0.4761	46.0286	11.5678	0.9119	0.5385	159.6534	577	176085	0.9667	0.3333
4211	4217	19	703	2963847	2963145	8427	694093	1978	96946	263	96946	263	1	597147	0.9155	0.8716	0.1526	-155.2675	157	284662	3471	14.1681	113	-6.2474	97	982	14	0.1435	0.5391	46.1542	11.5701	0.9139	0.5397	158.7678	577	176629	0.9691	0.3354
4217	4219	19	704	2966659	2965956	2811	694748	656	97030	85	97030	85	1	597718	0.9159	0.8497	0.1525	-151.7325	157	284934	3478	14.5752	113	-4.3373	83	346	4	0.1434	0.7743	46.1942	11.5706	0.9135	0.5093	158.1889	577	176796	0.9681	0.3340
4219	4229	19	704	2980739	2980036	14079	698053	3304	97437	407	97437	407	1	600616	0.9158	0.8082	0.1524	-152.5605	157	286255	3494	14.0796	113	8.9720	107	1553	38	0.1434	0.4673	46.2120	11.5749	0.9110	0.5184	159.1906	577	177661	0.9666	0.3351
4229	4231	19	706	2983559	2982854	2819	698712	659	97518	82	97518	82	1	601194	0.9162	0.8168	0.1523	-150.8854	157	286516	3499	16.4159	113	5.4478	67	387	17	0.1434	0.8062	46.2509	11.5754	0.9115	0.5156	158.6014	577	177831	0.9652	0.3453
4231	4241	19	706	2997679	2996974	14119	702015	3303	97931	413	97931	413	1	604084	0.9161	0.8212	0.1523	-152.3121	157	287884	3515	-17.2877	73	-9.9726	73	1824	40	0.1433	0.4759	46.4472	11.5796	0.9101	0.5515	158.4575	577	178738	0.9647	0.3339
4241	4243	19	708	3000507	2999800	2827	702679	664	98009	79	98009	79	1	604670	0.9164	0.7817	0.1522	-154.8153	157	288159	3516	-15.4795	73	-6.3617	47	455	13	0.1433	0.8590	46.4847	11.5801	0.9111	0.5245	158.8232	577	178921	0.9666	0.3453
4243	4253	19	708	3014667	3013960	14159	705999	3319	98386	377	98386	377	1	607613	0.9161	0.7467	0.1521	-158.1421	197	264979	2532	13.4425	113	-10.1124	89	1696	28	0.1436	0.5510	46.3757	11.5843	0.9100	0.5634	157.7903	577	179796	0.9660	0.3380
4253	4259	19	710	3023179	3022470	8511	707990	1991	98611	225	98611	225	1	609379	0.9160	0.7432	0.1521	-159.6650	197	265720	2538	15.2035	113	-9.5410	61	1206	30	0.1438	0.6222	46.4817	11.5867	0.9118	0.5278	157.9809	577	180318	0.9648	0.3355
4259	4261	19	711	3026019	3025309	2839	708652	663	98692	82	98692	82	1	609960	0.9163	0.8138	0.1520	-158.1218	197	265962	2542	13.4867	113	4.4595	37	528	33	0.1438	0.7918	46.5204	11.5871	0.9115	0.5132	157.3847	577	180490	0.9651	0.3460
4261	4271	19	711	3040239	3039529	14219	711978	3326	99082	390	99082	390	1	612896	0.9161	0.7719	0.1519	-154.3885	157	291972	3565	12.0661	227	9.5506	89	1711	48	0.1439	0.5294	46.5065	11.5913	0.9094	0.5535	156.3276	577	181372	0.9630	0.3366
4271	4273	19	713	3043087	3042375	2847	712649	671	99170	89	99170	89	1	613479	0.9165	0.8735	0.1518	-153.2995	197	267457	2562	11.5219	251	4.2258	31	570	41	0.1437	0.7483	46.5482	11.5918	0.9095	0.5112	156.7140	577	181549	0.9627	0.3460
4273	4283	19	713	3057347	3056635	14259	715987	3338	99580	410	99580	410	1	616407	0.9164	0.8093	0.1518	-153.5605	157	293634	3587	14.6637	113	-8.7660	47	2274	88	0.1437	0.4800	46.0768	11.5960	0.9105	0.5337	156.7132	659	171764	0.9632	0.3369
4283	4289	19	715	3065919	3065205	8571	717994	2006	99821	241	99821	241	1	618173	0.9165	0.7920	0.1517	-155.7389	157	294433	3595	19.1416	113	7.4468	47	1376	66	0.1438	0.6036	46.6127	11.5983	0.9111	0.5360	158.1533	659	172278	0.9630	0.3356
4289	4297	19	716	3077367	3076652	11447	720677	2682	100132	311	100132	311	1	620545	0.9163	0.7648	0.1516	-153.9898	197	270480	2592	16.6549	113	9.9032	31	2280	157	0.1440	0.5729	46.7579	11.6016	0.9117	0.5534	157.0197	659	172981	0.9609	0.3327
