fitness,matches,expression
-901.0,6,sinh(sqrt((sinh((sqrt(n) min ln10)) + n)))
-901.0,6,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
-901.0,6,"(nroot(n, sqrt2) + (sqrt(sinh(n)) min 10))"
-901.0,6,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
-901.0,6,sinh(sqrt((sinh(sqrt(n)) + (n min 5))))
-901.0,6,sinh(sqrt(((sinh(sqrt(n)) min 5) + n)))
-901.0,6,(n + (cos(n) + (n // acos(ln2))))
-901.0,6,ceil((sinh((n ** ln2)) min (9 / ln2)))
-901.0,6,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
-901.0,6,(n + ((n // sqrt(ln2)) + cos(n)))
-901.0,6,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
-901.0,6,ceil(((phi ** n) min (n / log10(3))))
-901.0,6,sinh(sqrt((sinh(sqrt(n)) + (n min 5))))
-901.0,6,"sinh(tan(nroot((n min (6 * catalan)), 7)))"
-901.0,6,ceil((log(5) ** (n min (ln10 * ln10))))
-901.0,6,sinh(sqrt((sinh(sqrt(n)) + (n min 5))))
-901.0,6,(((cosh(log10(n)) ** 8) min 7) + n)
-901.0,6,(ceil(cosh((n ** ln2))) min log2(cosh(10)))
-901.0,6,cosh(sqrt((n + sinh(sqrt((n min 5))))))
-901.0,6,"(2 ** (nroot(n, sqrt(phi)) min cosh(2)))"
-901.0,6,"(cos(sinh(n)) + (nroot(n, catalan) + n))"
-901.0,6,sinh(sqrt((sinh(sqrt(n)) + (n min 5))))
-901.0,6,"((sqrt(sinh(n)) min 10) + nroot(n, sqrt2))"
-901.0,6,(sqrt((n << (n min 5))) + sin(n))
-901.0,6,((sqrt2 + (n / (8 // n))) + n)
-901.0,6,"(nroot(n, sqrt2) + (sqrt(cosh(n)) min 10))"
-901.0,6,(cos(n) + ((n // acos(ln2)) + n))
-901.0,6,ceil(((log(5) ** n) min (3 ** ln10)))
-901.0,6,sinh(sqrt((n + (sinh(sqrt(n)) min 5))))
-900.0,6,(cos((n % (5 max n))) + (n + n))
-900.0,6,(sqrt((n ** ((n / sqrt5) min sqrt5))) + n)
-900.0,6,((sqrt2 ** (log(7) + n)) min (7 + n))
-900.0,6,((catalan + (log(5) ** n)) min (n + 7))
-900.0,6,((sqrt2 ** (sinh(sqrt2) + n)) min (7 + n))
-900.0,6,((cosh((n / 2)) + n) min (sqrt5 * n))
-900.0,6,((n + cosh((n / 2))) min (4 + 9))
-900.0,6,(n + (n + cos((n % (n max 5)))))
-900.0,6,((atan(7) ** (n + sqrt3)) min (n + 7))
-900.0,6,((sqrt2 ** (n + log(7))) min (n + 7))
-900.0,6,((tan(7) + (phi ** n)) min (7 + n))
-900.0,6,(((phi ** n) + atan(1)) min (8 | 5))
-900.0,6,((tanh(sqrt2) + (phi ** n)) min (7 + n))
-900.0,6,((n + (n + cos(n))) + (n // 5))
-900.0,6,(((phi ** n) + log10(7)) min (n + 7))
-900.0,6,((n // 5) + (n + (n + cos(n))))
-900.0,6,"(sqrt((cosh(n) min factorial(5))) + nroot(n, phi))"
-900.0,6,"(nroot(sqrt(factorial(n)), atan(3)) + (n % 6))"
-900.0,6,"((3 min n) + (nroot(factorial(n), sqrt5) min 10))"
-900.0,6,ceil((sqrt5 ** ((n min (e + e)) * euler_gamma)))
-900.0,6,((cosh((n ** ln2)) + ln2) min (n + 7))
-900.0,6,"(nroot((3 ** n), (ln10 max log2(n))) + catalan)"
-900.0,6,(cos((n % (5 max n))) + (n + n))
-900.0,6,(n + (n + cos((n % (5 max n)))))
-900.0,6,"((nroot(factorial(n), ln10) ** catalan) + (n % 6))"
-900.0,6,((sqrt2 ** (n + log(7))) min (n + 7))
-900.0,6,(sqrt5 ** ((sqrt(sqrt(n)) min cosh(1)) ** e))
-900.0,6,(tanh(sqrt2) + ((phi ** n) min (7 + n)))
-900.0,6,"((nroot((sinh(n) / n), sqrt2) min 7) + n)"
-900.0,6,"(sqrt(nroot(n, (sqrt5 / (n min 5)))) + n)"
-900.0,6,(ln2 + cosh((((2 * e) min n) ** ln2)))
-900.0,6,"(n + (nroot(cos(n), 5) + (n / catalan)))"
-900.0,6,(((phi ** n) + tan(7)) min (n + 7))
-900.0,6,"((n % 6) + (nroot(factorial(n), ln10) ** catalan))"
-900.0,6,(cos(((n min 5) % 5)) + (n + n))
-900.0,6,(((phi ** n) + sqrt(ln2)) min (6 + 7))
-900.0,6,((catalan + (log(5) ** n)) min (e * 5))
-900.0,6,"(nroot(factorial(n), log2(6)) + (n % cosh(ln10)))"
-900.0,6,(n + ((n min 5) ** log((n ** ln2))))
-900.0,6,"(nroot(n, phi) + sqrt((cosh(n) min factorial(5))))"
-900.0,6,((n + (n + cos(n))) + (n // 5))
-900.0,6,"(nroot((n + phi), sqrt((9 // n))) + n)"
-900.0,6,"(nroot((cos(n) + n), catalan) + (n min 5))"
-900.0,6,"(nroot(sqrt((n ** (5 min n))), sqrt5) + n)"
-900.0,6,(((phi ** n) + tanh(sqrt2)) min sinh(log2(10)))
-900.0,6,(sqrt((n ** ((n / sqrt5) min sqrt5))) + n)
-900.0,6,(n + (n ** log(((n min 5) ** ln2))))
-900.0,6,((n + n) + cos(((n % 5) & n)))
-900.0,6,(n + (atan(((n & 5) + sqrt5)) ** n))
-900.0,6,"(n + nroot((cos(n) + (n min 5)), catalan))"
-900.0,6,"(nroot(n, sqrt3) + sqrt((cosh(n) min factorial(5))))"
-900.0,6,((log2(sqrt3) + (phi ** n)) min (7 + n))
-900.0,6,(n + ((n ** log10((sqrt3 ** n))) min 7))
-900.0,6,((7 min ((n ** log10(sqrt3)) ** n)) + n)
-900.0,6,"(euler_gamma + (cosh(nroot(n, sqrt2)) min (5 ^ 8)))"
-900.0,6,(sqrt(((4 << n) - n)) min (6 + 7))
-900.0,6,((n + cos((n % (n max 5)))) + n)
-900.0,6,"(sqrt(nroot(n, (sqrt5 / (n min 5)))) + n)"
-900.0,6,((phi ** (n min (3 + ln10))) - cos(10))
-900.0,6,(((n % 6) // sqrt5) + sqrt((3 << n)))
-900.0,6,(cos(n) + (n + (n + sinh(log10(n)))))
-900.0,6,(cos((n % (5 max n))) + (n + n))
-900.0,6,((sqrt(sqrt((factorial(n) ** phi))) min 7) + n)
-900.0,6,"((nroot(cosh(n), sqrt5) min 8) + (n ** catalan))"
-900.0,6,"(n + nroot((sqrt(n) ** (n min 5)), sqrt5))"
-900.0,6,((cos(((n % 6) % 5)) + n) + n)
-900.0,6,(n + (cos((n % (n max 5))) + n))
-900.0,6,(cosh(((n ** ln2) min (sqrt5 + 1))) + ln2)
-900.0,6,"((n % 6) + nroot(sqrt(factorial(n)), cosh(ln2)))"
-900.0,6,(((atan((ln10 + n)) ** n) min 7) + n)
-900.0,6,(n + sqrt((n ** ((n / sqrt5) min sqrt5))))
-900.0,6,(cos(((n % 5) & n)) + (n + n))
-900.0,6,((sqrt2 ** (log(7) + n)) min (7 + n))
-900.0,6,"(n + sqrt((nroot(n, sqrt5) ** (n min 5))))"
-900.0,6,(n + (cos((n % (5 max n))) + n))
-900.0,6,((sqrt2 ** (n + log(7))) min (n + 7))
-900.0,6,(n + (n ** (ln2 * log((n min 5)))))
-900.0,6,((sqrt((n ** sinh(log(n)))) min 7) + n)
-900.0,6,((sqrt3 ** log2(sqrt(factorial(n)))) + (n % 6))
-900.0,6,(((sqrt(sqrt(factorial(n))) ** phi) min 7) + n)
-900.0,6,(n + (((sinh(n) / n) ** ln2) min 7))
-900.0,6,"(nroot(((n min 5) + cos(n)), catalan) + n)"
-900.0,6,"(n + nroot((factorial(n) min sinh(6)), log2(6)))"
-900.0,6,(((phi ** n) min (phi * 8)) + tan(ln2))
-900.0,6,"((nroot(factorial(n), ln10) ** catalan) + (n % 6))"
-900.0,6,(n + (n + cos((n % (5 max n)))))
-900.0,6,(n + (n + cos((n % (5 max n)))))
-900.0,6,((atan((ln10 + (n & 5))) ** n) + n)
-900.0,6,(n + (n + cos(((5 min n) % 5))))
-900.0,6,((n + cos((n % (5 max n)))) + n)
-900.0,6,"(((n ** log(nroot(n, sqrt2))) min 7) + n)"
-900.0,6,(n + sqrt((cosh((euler_gamma - n)) min log(avogadro))))
-900.0,6,(((n ** (n * log10(sqrt3))) min 7) + n)
-900.0,6,(cos((n % (n max 5))) + (n + n))
-900.0,6,sqrt((((4 min (9 - n)) << n) - 2))
-900.0,6,"((n % 6) + nroot(sqrt(factorial(n)), sqrt(phi)))"
-900.0,6,((n + cos(((5 min n) % 5))) + n)
-900.0,6,"(n + (nroot(cosh(cosh(sqrt(n))), sqrt5) min 7))"
-900.0,6,((cos(((n % 6) % 5)) + n) + n)
-900.0,6,(n + ((atan((sqrt5 + n)) ** n) min 7))
-900.0,6,(n + (n + cos((n % (5 max n)))))
-899.0,6,((n + sin((phi + n))) + (n + log10(n)))
-899.0,6,"(nroot((n ** (n + catalan)), (5 max n)) + n)"
-899.0,6,(n + (n ** log_{(e ** sqrt2)}((n min 5))))
-899.0,6,"(n + nroot((n ** (5 min n)), (3 / ln2)))"
-899.0,6,((n % cosh(ln10)) + ((sqrt3 ** n) ** log10(n)))
-899.0,6,(n + ((n ** catalan) ** ((n min 5) / 4)))
-899.0,6,"(sqrt2 + nroot(((n << n) min (sqrt3 ** 10)), sqrt5))"
-899.0,6,ceil((cosh(phi) ** (log((phi ** n)) min cosh(phi))))
-899.0,6,(sinh(sqrt(n)) + (n ** log2(sqrt((n min 5)))))
-899.0,6,"(n + nroot(((n + 1) ** (n min 5)), 5))"
-899.0,6,((sqrt(((factorial(n) / 3) + n)) min 7) + n)
-899.0,6,(((n + sqrt2) ** (n / (5 max n))) + n)
-899.0,6,((n min 4) + (cosh((log2(n) - n)) min 9))
-899.0,6,ceil(((phi ** (n ** tanh(pi))) min (sqrt5 ** pi)))
-899.0,6,"ceil((phi ** (n ** sin(nroot((n << n), 9)))))"
-899.0,6,(n + (n ** ((n min cosh(sqrt5)) * log10(sqrt3))))
-899.0,6,((3 + ((sqrt3 ** n) - n)) min (n * sqrt5))
-899.0,6,ceil((sqrt3 ** ((n min (5 / catalan)) * log10(7))))
-899.0,6,(catalan + (phi ** (n min (phi + log_{phi}(n)))))
-899.0,6,"((nroot(n, sqrt2) + sqrt(cosh(n))) min (ln10 * n))"
-899.0,6,(((n ** ((n min 5) / 4)) ** catalan) + n)
-899.0,6,((n ** ((n min 5) / (sqrt3 + e))) + n)
-899.0,6,(sqrt(((sinh(n) min factorial(5)) + n)) + sqrt(n))
-899.0,6,(((n ** (n / 4)) min 8) + (n ** catalan))
-899.0,6,((((atan(n) ** n) min n) ** log(ln10)) * 3)
-899.0,6,(n + ((n ** catalan) ** ((n min 5) / 4)))
-899.0,6,(n + (sqrt3 ** log10(((n ** n) min cosh(9)))))
-899.0,6,(((n ** ((n min 5) / 4)) ** catalan) + n)
-899.0,6,ceil((((phi ** n) min (8 ^ n)) ** tanh(2)))
-899.0,6,(((n ** euler_gamma) + sqrt(cosh(n))) min (n * sqrt5))
-899.0,6,"ceil((phi ** ((tanh(pi) * n) min nroot(pi, ln2))))"
-899.0,6,(sqrt(sinh(((e + e) min n))) + (e min n))
-899.0,6,((sqrt2 ** (euler_gamma + (sqrt2 + n))) min (6 + 7))
-899.0,6,(n + (n ** ((n + catalan) / (5 max n))))
-899.0,6,"(nroot(n, sqrt2) + sqrt(cosh((n min (9 / sqrt3)))))"
-899.0,6,(n + ((n ** ((5 min n) / 4)) ** catalan))
-899.0,6,"ceil((nroot(phi, log2((8 / (n min 5)))) * n))"
-899.0,6,((n min e) + sqrt(cosh((n min (e + e)))))
-899.0,6,(((n / euler_gamma) ** ((n min 5) / 6)) + n)
-899.0,6,"(nroot((n % 6), ln10) + nroot((n << n), ln10))"
-899.0,6,(((acos(G) ** n) min sinh(pi)) + sqrt(sqrt(n)))
-899.0,6,(n + ((9 min (n ** (n / 4))) ** catalan))
-899.0,6,((phi ** (n - tanh((n // 6)))) - cos(10))
-899.0,6,(((n * sqrt3) ** ((n min 5) / 6)) + n)
-899.0,6,(cosh(((n min (catalan * 6)) * log10(pi))) + n)
-899.0,6,ceil(((phi ** (n ** tanh(pi))) min (sqrt5 ** pi)))
-899.0,6,((n * (phi max log10(factorial((n min 5))))) + ln2)
-899.0,6,(((n ** ((n min 5) / 4)) ** catalan) + n)
-899.0,6,"(nroot(n, sqrt2) + sqrt((sinh(n) min (n << 4))))"
-899.0,6,((n min e) + sqrt(cosh((n min (e + e)))))
-899.0,6,((n ** catalan) + ((n ** (n / 4)) min 8))
-899.0,6,(((n ** ((n min 5) / 4)) ** catalan) + n)
-899.0,6,(((cosh((log2(n) - n)) min 9) ** catalan) + n)
-899.0,6,"(((ln2 / nroot(ln2, (ln2 ** n))) min 7) + n)"
-899.0,6,((n / (catalan ** ((n min 5) * phi))) + catalan)
-899.0,6,((n % 6) + (atan(6) ** (atan(6) ** n)))
-899.0,6,"(nroot((n ** (n min 5)), (e + sqrt3)) + n)"
-899.0,6,(sin((n + phi)) + ((n + n) + log10(n)))
-899.0,6,((log10(n) * sqrt((n << (n min 5)))) + e)
-899.0,6,((n % 6) + ceil((cosh(n) / (n * e))))
-899.0,6,(((atan(cosh(n)) ** n) + 2) min (7 + n))
-899.0,6,"(n + nroot((nroot(n, pi) ** (n min 5)), sqrt2))"
-898.0,6,(n + (((n ** log10(n)) ** phi) min (n + phi)))
-898.0,6,"(((atan(c) ** n) min (n + n)) + nroot(n, 4))"
-898.0,6,((n ** log10((sqrt3 ** ((ln2 + 4) min n)))) + n)
-898.0,6,((n // atan((((5 min n) ** 6) % 6))) + n)
-898.0,6,(sqrt(((sqrt(factorial(n)) % sqrt(sinh(6))) ** phi)) + n)
-898.0,6,(sqrt((((factorial(n) // pi) min log(avogadro)) + n)) + n)
-898.0,6,ceil(cosh(((n min (tanh((n // n)) * 7)) ** ln2)))
-898.0,6,(((n ** catalan) + (log2(n) % (n / 2))) + n)
-898.0,6,(cosh(log(((e ** e) min (sqrt(e) ** n)))) + n)
-898.0,6,"nroot((sqrt2 + n), nroot(sqrt((2 / (5 min n))), sqrt3))"
-898.0,6,(n - ((sinh((n / phi)) // neg(2)) max neg(7)))
-898.0,6,"(n + nroot(5, ((4 - nroot(n, sqrt2)) max log10(n))))"
-898.0,6,sqrt((sinh(((n ** catalan) + atan(3))) min (n << 5)))
-898.0,6,((n ** catalan) + (n ** ((cosh(sqrt5) min n) / 4)))
-898.0,6,(((n + ((n & 4) % n)) ** log10(7)) + n)
-898.0,6,((cosh(sin((sqrt5 ** sin((n % 4))))) ** n) + n)
-898.0,6,((sqrt3 ** (log10(cosh(9)) min log10((n ** n)))) + n)
-898.0,6,(n + ((n max (n // tan(factorial(n)))) ** tanh(phi)))
-898.0,6,(cosh(log(ceil(((phi ** n) min (10 | n))))) + n)
-898.0,6,"(nroot(n, (e / ((n min 5) * sinh(euler_gamma)))) + n)"
-897.0,6,(n + sqrt((sqrt(((n ** (n min 5)) // pi)) + n)))
-897.0,6,(((n + (c % (n - 7))) + (c % n)) + 3)
-897.0,6,((sqrt((n / (cos(1) ** n))) + 1) min (10 + pi))
-897.0,6,(n + (((4 & (4 % n)) + (n ** catalan)) ** catalan))
-897.0,6,((n + ((n min (ln10 * ln10)) ** ln10)) // (n min 4))
-897.0,6,(((n ** catalan) + n) max ((phi ** n) - (10 % n)))
-897.0,6,((sqrt((n + (factorial(n) // 3))) + n) min (8 + 5))
-897.0,6,"(n + nroot((n + n), nroot(8, sqrt(factorial((n min 5))))))"
-896.0,6,"(nroot(sinh(sinh(((n ** euler_gamma) min (9 ** log10(e))))), 3) + n)"
-896.0,6,((((((n * n) & neg(n)) + pi) ** catalan) ** catalan) - n)
-896.0,6,(((n + sqrt3) max ((sqrt(n) ** sqrt3) ** sqrt3)) min (7 + 6))
-896.0,6,(n + (n ** ((n // (sqrt(n) / sqrt5)) / (sqrt3 + e))))
-895.0,6,"(nroot(2, ((ln10 max (n // 2)) / nroot(ln10, (ln10 / n)))) + n)"
-895.0,6,"((nroot(n, ((n + 1) - cosh(log2(n)))) + n) min (n + 7))"
-895.0,6,(n + (n ** ((catalan * ((n + n) % sqrt3)) ** (n % sqrt2))))
-894.0,6,(n + cosh(((((sqrt2 + (n & 5)) * log(sqrt2)) + n) * log(sqrt2))))
-894.0,6,"(n + (nroot(n, sqrt5) ** nroot((n max factorial(n)), ((n // n) | n))))"
-894.0,6,(n + (n ** (n / ((sqrt3 - ceil((ceil(n) / neg(e)))) + sqrt3))))
-891.0,6,(((n min (sqrt2 * (4 & n))) * phi) + (((n * phi) + euler_gamma) % (4 * sqrt2)))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(cosh((n ** ln2)))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(sinh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(sinh((n ** ln2)))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(sinh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,"sinh(tan(nroot(n, 7)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,ceil(sinh((n ** ln2)))
-545.0,5,ceil((log(5) ** n))
-545.0,5,"cosh(cosh(nroot(n, e)))"
-545.0,5,"sinh(cosh(nroot(n, e)))"
-545.0,5,ceil((log(5) ** n))
-545.0,5,ceil(cosh((n ** ln2)))
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,(tanh(sqrt2) + (phi ** n))
-544.0,5,(ln2 + cosh((n ** ln2)))
-544.0,5,((phi ** n) + sin(sqrt5))
-544.0,5,(sin(catalan) + (phi ** n))
-544.0,5,((log2(3) ** n) + sqrt2)
-544.0,5,((phi ** n) + sin(sqrt5))
-544.0,5,((phi ** n) + acos(ln2))
-544.0,5,((phi ** n) + sqrt(ln2))
-544.0,5,ceil(((sqrt5 ** n) ** euler_gamma))
-544.0,5,(log(sqrt5) + (phi ** n))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,(acos(ln2) + (phi ** n))
-544.0,5,(sqrt2 ** (sinh(sqrt2) + n))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,((phi ** n) + cos(euler_gamma))
-544.0,5,(2 ** (n ** atan(1)))
-544.0,5,"nroot((10 * sinh(n)), e)"
-544.0,5,(sqrt2 ** (n + sinh(sqrt2)))
-544.0,5,((phi ** n) + log10(8))
-544.0,5,(sqrt((10 << n)) // phi)
-544.0,5,(cos(euler_gamma) + (phi ** n))
-544.0,5,(tan(ln2) + (phi ** n))
-544.0,5,(n + cosh((n / 2)))
-544.0,5,((phi ** n) + atan(1))
-544.0,5,(cosh((n ** ln2)) + catalan)
-544.0,5,(sqrt3 * (atan(9) ** n))
-544.0,5,((log(5) ** n) + catalan)
-544.0,5,((3 - atan(n)) ** n)
-544.0,5,(cos(ln2) + (phi ** n))
-544.0,5,(cosh((n ** ln2)) + ln2)
-544.0,5,sqrt(((4 << n) - n))
-544.0,5,(log2(sqrt3) + (phi ** n))
-544.0,5,((phi ** n) + tanh(sqrt2))
-544.0,5,(sin(avogadro) + (phi ** n))
-544.0,5,"(euler_gamma + cosh(nroot(n, sqrt2)))"
-544.0,5,(n + cosh((n / 2)))
-544.0,5,((phi ** n) + log(sqrt5))
-544.0,5,sqrt(((4 << n) - 4))
-544.0,5,(atan(1) + (phi ** n))
-544.0,5,((phi ** n) + acos(ln2))
-544.0,5,"nroot((sinh(n) * 10), e)"
-544.0,5,(cosh((n / 2)) + n)
-544.0,5,((phi ** n) + acos(ln2))
-544.0,5,(sqrt((5 << n)) - 1)
-544.0,5,((phi ** n) + tan(ln2))
-544.0,5,(sin(catalan) + (phi ** n))
-544.0,5,((phi ** n) - cos(c))
-544.0,5,((phi ** n) + sin(1))
-544.0,5,(ln2 + cosh((n ** ln2)))
-544.0,5,"ceil(sinh(nroot(n, atan(8))))"
-544.0,5,"nroot(cosh((sqrt2 + n)), ln10)"
-544.0,5,(sin(sqrt5) + (phi ** n))
-544.0,5,((phi ** n) + sin(catalan))
-544.0,5,(log(6) / (ln2 ** n))
-543.0,5,((phi ** n) + (n % phi))
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
-543.0,5,"ceil((phi ** nroot(n, atan(phi))))"
-543.0,5,(cosh((n / factorial(2))) + n)
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,((5 / 6) + (phi ** n))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
-543.0,5,((sqrt2 ** (sqrt3 + n)) // catalan)
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,(euler_gamma + (sqrt3 ** (n ** catalan)))
-543.0,5,ceil((phi ** (n ** sin(sqrt3))))
-543.0,5,(sqrt((log2(6) ** n)) + catalan)
-543.0,5,"(nroot(n, phi) + sqrt(cosh(n)))"
-543.0,5,ceil(sqrt(((n << n) / sqrt2)))
-543.0,5,"(nroot(n, sqrt2) + sqrt(sinh(n)))"
-543.0,5,((n ** euler_gamma) + sqrt(sinh(n)))
-543.0,5,sqrt(((6 << n) / log2(3)))
-543.0,5,ceil((phi ** (n * tanh(e))))
-543.0,5,ceil(((phi ** n) * acos(euler_gamma)))
-543.0,5,ceil((phi ** (n ** tanh(ln10))))
-543.0,5,((sinh(n) ** atan(euler_gamma)) + sqrt3)
-543.0,5,ceil(((phi ** n) * log10(9)))
-543.0,5,ceil(((phi ** n) - log10(phi)))
-543.0,5,(phi ** (ln2 + (n ** catalan)))
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt3))"
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt2))"
-543.0,5,"(sqrt(cosh(n)) + nroot(n, phi))"
-543.0,5,"ceil((phi ** nroot(n, atan(phi))))"
-542.0,5,(n + (n ** (log10(n) * phi)))
-542.0,5,(((sqrt3 ** log10(n)) ** n) + n)
-542.0,5,"(n + (nroot(n, catalan) + cos(n)))"
-542.0,5,(sqrt(n) + sqrt((sinh(n) + n)))
-542.0,5,"(n + nroot((n ** log(n)), sqrt2))"
-542.0,5,"nroot((n + (1 << n)), atan(10))"
-542.0,5,"(nroot(sqrt(factorial(n)), atan(3)) + n)"
-542.0,5,"((n ** catalan) + nroot(cosh(n), sqrt5))"
-542.0,5,ceil((ceil((phi ** n)) ** acos(euler_gamma)))
-542.0,5,((sqrt3 / (ln2 ** n)) + log(sqrt2))
-542.0,5,ceil(sqrt(((n << n) // atan(n))))
-542.0,5,(sqrt(n) // ((n / 2) % euler_gamma))
-542.0,5,(n + (sqrt(factorial(n)) ** acos(ln2)))
-542.0,5,(n - ((1 << n) // neg(6)))
-542.0,5,((n ** (log10(sqrt3) * n)) + n)
-541.0,5,(sin(sqrt((n % avogadro))) + (phi ** n))
-541.0,5,(sqrt((phi + n)) ** sqrt((phi + n)))
-541.0,5,ceil(((phi + 8) ** log10((phi ** n))))
-541.0,5,(n + ((n ** sqrt2) ** (n / 6)))
-541.0,5,((n ** catalan) + (n | (8 % n)))
-541.0,5,(((n ** (catalan / 4)) ** n) + n)
-541.0,5,(cosh(log2(n)) + (sinh(n) ** sin(9)))
-541.0,5,"sqrt(((e ** nroot(n, atan(phi))) + 6))"
-541.0,5,((n ** (n / 4)) + (n ** catalan))
-540.0,5,(sqrt(n) + sqrt((n + (cosh(n) max e))))
-538.0,5,((((phi ** n) + (boltzmann min cos(sqrt3))) max n) + 1)
-537.0,5,((sqrt(sqrt(factorial(n))) ** sqrt((abs(3) ** sin(1)))) + n)
-533.0,5,"(n + ((n // nroot(n, (n + n))) ** nroot(n, (n + (10 % n)))))"
-523.0,5,(n + (((e / (7 min log_{(atan((phi + cosh(n))) min ceil((n << 8)))}(ln10))) max (n // (n % factorial(10)))) ** n))
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(log2(factorial(n)) + e)
-295.0,4,(cosh(log2(n)) * 2)
-295.0,4,(n + sinh(sqrt(n)))
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + sinh(sqrt(n)))
-295.0,4,(n + cosh(log2(n)))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-293.0,4,"(n + nroot(n, nroot(4, 9)))"
-291.0,4,((sqrt3 / (tanh(n) ** factorial(n))) * n)
-291.0,4,(abs((ceil(n) * log_{3}(n))) + 2)
-135.0,3,"(n + nroot(n, sqrt2))"
-134.0,3,(ceil((n / e)) + n)
-134.0,3,((n ** log(5)) max 2)
-47.0,2,(sqrt3 + n)
-46.0,2,(log(n) + e)
-46.0,2,(n + log(7))
